CELL_LINE,COMBINATION_ID,SYNERGY_SCORE,PREDICTION,ERROR,ERROR_NORM
SW948,IAP.Oxaliplatin,35.43493,16.2951996277,19.1397303723,0.540137383432
HT-1376,ATR_4.BCL2_BCL2L1,-9.038782,0.074769001421,-9.11355100142,1.00827202176
UM-UC-3,Cisplatin.PARP1,25.22937,-1.39338495707,26.6227549571,1.05522868613
MDA-MB-453,AKT.FGFR,5.40904,6.82164474246,-1.41260474246,-0.261156275875
HCC1419,AKT.Chloroquine,-24.00694,8.5486085447,-32.5555485447,1.35608905361
NCI-H1975,IAP.Vinorelbine,0.240729,18.5894077779,-18.3486787779,-76.2213060242
HCC1187,BCL2_BCL2L1.PIK3CA_4,11.34446,7.10999950187,4.23446049813,0.37326241162
T-24,EG5.PIK3CB_PIK3CD,1.93794,1.29189001525,0.64604998475,0.333369446293
NCI-H1563,Carboplatin.CSNK2A1_2,14.53352,-6.50474189738,21.0382618974,1.44756823518
BT-20,MAP2K_1.PIK3C,42.04421,35.3892669175,6.6549430825,0.158284412586
MDA-MB-231,ATR_4.MTOR_1,-29.82461,-5.07763937449,-24.7469706255,0.829750016027
NCI-H747,MAP2K_1.PIK3C,44.36795,27.9716505723,16.3962994277,0.369552783658
HCC38,ATR_4.BCL2_BCL2L1,-12.10795,1.5600288368,-13.6679788368,1.12884334977
HT-1376,PIK3C.TNFSF10,-19.15302,10.8224819355,-29.9755019355,1.56505354954
CAMA-1,AKT.ALK_IGFR,31.27616,14.8869674657,16.3891925343,0.524015497245
NCI-H838,ATR_4.CarboTaxol,-7.436251,-8.67991273877,1.24366173877,-0.167243109299
SW837,BRAF_M.MAP2K_1,29.66748,18.8397042782,10.8277757218,0.364971198154
NCI-H1703,ATR_4.CarboTaxol,-13.78664,-12.1473546712,-1.6392853288,0.118903904708
HT-1376,BCL2_BCL2L1.FGFR,-93.65725,-9.32246470392,-84.3347852961,0.900461900131
DMS-114,PIM1.TOP2_2,44.70102,10.5802531223,34.1207668777,0.763310700241
MDA-MB-453,ADAM17.FGFR,-31.0305,1.70264987484,-32.7331498748,1.05487020431
NCI-H2228,BRAF_M.MAP2K_1,1.512657,12.4676527966,-10.9549957966,-7.24222067303
MDA-MB-453,ESR1.MTOR_1,16.11686,6.47163683144,9.64522316856,0.598455478831
A549,ALK_2.PIK3CB,31.25151,26.4710083266,4.7805016734,0.152968662103
NCI-H1563,ALK_2.PIK3CB,44.22527,-0.193067218148,44.4183372181,1.00436554075
UM-UC-3,AKT.TNF,52.74759,84.7921330402,-32.0445430402,-0.607507244221
TCCSUP,ATR_4.HDAC_4,9.202446,-9.95237864802,19.154824648,2.08149275182
HCC1806,BCL2_BCL2L1.PIM1,-18.87524,4.27457303931,-23.1498130393,1.22646456624
HCC38,AKT_1.BCL2_BCL2L1,15.21561,11.6728836222,3.5427263778,0.232834988397
VM-CUB-1,IAP.PIK3C,14.95352,-6.25715368266,21.2106736827,1.4184401855
MDA-MB-436,ADAM17.MTOR_1,6.743824,-0.0737191979095,6.81754319791,1.01093136445
MDA-MB-436,PARP1.PIK3CB_PIK3CD,12.30992,1.71669741446,10.5932225855,0.860543576688
UACC-812,FGFR.MTOR_3,-28.19635,11.9130803681,-40.1094303681,1.42250434429
COLO-205,IAP.PTK2,48.58531,18.4252628892,30.1600471108,0.620764735489
DMS-114,BCL2_BCL2L1.FGFR,-12.82158,-11.8270606883,-0.9945193117,0.0775660497146
HCC1395,AKT_1.BCL2L1,-36.15216,15.206354077,-51.358514077,1.42062090002
MDA-MB-436,AKT_SGK.FGFR,-11.19866,-2.81420369458,-8.38445630542,0.748701746943
MDA-MB-468,MAP2K_1.PIK3C,20.51677,47.3124867397,-26.7957167397,-1.30603972944
MDA-MB-436,PIK3CB_PIK3CD.PIP5K1,-8.865079,-5.2743389094,-3.5907400906,0.405043214009
HCC1187,MAP2K_1.PIK3C,27.39164,22.9409970805,4.4506429195,0.162481798078
KU-19-19,EG5.PIK3CB_PIK3CD,-63.70476,-73.4174491101,9.7126891101,-0.152464103312
HT-1376,AKT.HDAC_4,-12.20187,8.25053017252,-20.4524001725,1.67616932261
HCC1937,MAP2K_1.PIM1,22.03986,8.98157354907,13.0582864509,0.592484999947
SW948,IAP.PIK3CB,-13.00104,20.0784572268,-33.0794972268,2.5443731599
NCI-H522,BCL2.CarboTaxol,16.98015,18.3081185521,-1.3279685521,-0.0782071154907
HCC1428,BCL2_BCL2L1.SLC16A4,29.65441,-0.347291101386,30.0017011014,1.01171128009
NCI-H520,BCL2L1.IAP,-26.52469,17.3156451886,-43.8403351886,1.65281234912
KU-19-19,ATM.Gemcitabine,5.381046,-47.9612758955,53.3423218955,9.91300239684
HCC1937,ADAM17.FGFR,13.61246,-10.0782851898,23.6907451898,1.74037207013
Calu-6,BRAF_M2.MAP2K_3,72.99028,52.1975485285,20.7927314715,0.284869868584
NCI-H2170,IAP.Topotecan,16.02889,-10.0490363649,26.0779263649,1.62693276733
MFM-223,ERBB.PIK3CA_4,-28.81766,8.64365593328,-37.4613159333,1.29994301874
NCI-H1793,AKT.CSNK2A1_2,86.79528,30.5662538075,56.2290261925,0.647835068825
CAL-120,AKT.FGFR,3.006479,16.4261174524,-13.4196384524,-4.46357298767
HCT-116,MAP2K_1.PIK3C,-310.7436,-432.971058051,122.227458051,-0.393338617597
HCC1428,AKT.ERBB,-7.973875,2.63792399054,-10.6117989905,1.33082083561
HCC1395,ADAM17.FGFR,3.629126,2.19207037217,1.43705562783,0.395978433328
MFM-223,MAP2K_1.MTOR_1,-9.954348,3.7996653091,-13.7540133091,1.38170910934
NCI-H358,CSNK2A1_2.PIK3CA_3,21.87577,10.5953771201,11.2803928799,0.515656951956
UACC-812,AKT.Chloroquine,-8.967205,4.35327863759,-13.3204836376,1.4854666128
NCI-H747,IAP.SN38,19.22567,24.9434095706,-5.7177395706,-0.297401316604
NCI-H2085,BCL2.Topotecan,13.32488,34.0641623715,-20.7392823715,-1.55643295636
NCI-H1975,ATR_4.CarboTaxol,-2.987985,-10.4955577874,7.5075727874,-2.5125871741
CAMA-1,ADAM17.MTOR_1,-10.6617,4.77385443384,-15.4355544338,1.44775734018
C32,IGFR_3.TKI,-4.845865,-12.1769886778,7.3311236778,-1.51286172392
SW900,BCL2_2.Vinorelbine,-39.80699,7.88406838596,-47.691058386,1.19805738605
SW48,IAP.PTK2,0.9745206,9.08219255365,-8.10767195365,-8.31965168684
HCC1500,AKT_1.EGFR_2,9.670229,15.1797513474,-5.5095223474,-0.569740628417
TCCSUP,ATR_4.MAP2K_1,0.5084117,6.69434002506,-6.18592832506,-12.1671635902
Calu-6,BCL2L1.CarboTaxol,6.415182,24.4022092154,-17.9870272154,-2.80382181135
HCC38,BCL2_BCL2L1.PIK3CA_4,9.851052,4.60942245968,5.24162954032,0.532088302886
647-V,BCL2_BCL2L1.PIM1,61.93823,13.4349600026,48.5032699974,0.783090992387
HCC1954,BCL2L1.MTOR_1,62.07536,19.8388127168,42.2365472832,0.680407609125
HCC1395,MAP2K_1.MTOR_1,-27.21596,3.12996398623,-30.3459239862,1.11500472466
HCC70,AKT.FGFR,-37.64971,-10.0788203033,-27.5708896967,0.732300187616
DU-4475,ERBB.MTOR_1,-101.819,0.450602826753,-102.269602827,1.00442552791
UM-UC-3,AKT.HDAC_4,3.11513,16.0769321803,-12.9618021803,-4.16091854282
MDA-MB-468,ESR1_3.MTOR_1,-73.65424,16.8011050051,-90.4553450051,1.22810777771
HCC1187,AKT.AKT_1,10.36244,13.7467776885,-3.3843376885,-0.326596601621
HCC1187,ESR1.MTOR_1,7.028081,9.65238055462,-2.62429955462,-0.373402007549
DU-4475,PIK3CB_PIK3CD.SLC16A4,-39.29797,0.265501769695,-39.5634717697,1.0067561192
BFTC-905,BCL2_BCL2L1.PIM1,53.77934,21.0732207249,32.7061192751,0.608153972791
NCI-H520,BCL2_BCL2L1.FGFR,-30.33513,-0.653262461116,-29.6818675389,0.978465150434
CAL-51,MTOR_1.PIK3C,10.6624,8.62768167509,2.03471832491,0.19083117543
647-V,MAP2K_1.MTOR_1,27.30535,5.67405062194,21.6312993781,0.79220004058
C32,MAP2K_1.PTK2,13.49706,14.3058933121,-0.8088333121,-0.0599266293622
MDA-MB-361,ATR_4.CarboTaxol,0.1283973,-2.83294823207,2.96134553207,23.0639237123
HCC1954,ESR1_1.PIK3C,-6.294411,8.72372620228,-15.0181372023,2.38594797866
SW780,ERBB.MTOR_1,-31.22269,-51.6081398448,20.3854498448,-0.652904981755
UACC-812,HSP90.MAP2K_1,63.52179,8.51935334327,55.0024366567,0.865882977428
CAL-120,EGFR.MAP2K_1,6.416326,9.96244768633,-3.54612168633,-0.552671682569
NCI-H1703,BRAF_M.MAP2K_1,21.76308,4.37065327015,17.3924267298,0.799171198647
HCC70,BCL2_BCL2L1.EGFR,-17.26343,0.379948508963,-17.643378509,1.0220088655
SW900,IAP.PIK3CA_3,36.19486,16.0971879645,20.0976720355,0.555263151605
HCC1143,AKT_SGK.FGFR,-38.33838,-0.00358547875966,-38.3347945212,0.999906478084
T-24,PIK3C.TNFSF10,-38.6228,8.5984517394,-47.2212517394,1.2226263176
NCI-H520,Chloroquine.FGFR,5.047053,0.143505174115,4.90354782589,0.971566541085
NCI-H1437,ALK_2.TOP2,17.20011,27.0334914961,-9.8333814961,-0.571704570267
MDA-MB-231,ALK_IGFR.PIK3CB_PIK3CD,38.33444,17.8461871797,20.4882528203,0.534460730881
NCI-H522,Doxorubicin.TOP2,3.278132,38.0846351514,-34.8065031514,-10.6177857241
SW48,MAP2K_1.PIK3C,46.57632,32.0408416571,14.5354783429,0.312078720322
HCC1937,ADAM17.MAP2K_1,11.9905,8.70333087196,3.28716912804,0.274147794341
HCC1937,FGFR.MTOR_1,4.230704,-1.87479886912,6.10550286912,1.44314111059
HCC70,ADAM17.BCL2_BCL2L1,-12.64301,-2.10769871154,-10.5353112885,0.833291383022
MCF7,HDAC_4.PARP1,3.734453,3.94976094217,-0.21530794217,-0.0576544790281
NCI-H520,BRAF_M2.MAP2K_1,44.14604,26.4050834914,17.7409565086,0.401869714896
HCC1187,IAP.PIK3C,-37.31287,16.8470786401,-54.1599486401,1.45150851811
HCC70,ESR1_3.MTOR_1,36.89121,7.79251594225,29.0986940578,0.788770388874
MDA-MB-157,MAP2K_1.PIP5K1,-7.861925,12.7693840335,-20.6313090335,2.62420578084
647-V,ERBB.IAP,6.407124,14.8513214511,-8.4441974511,-1.31793882108
HT-1376,AKT.ATR_4,6.599677,-4.85077469599,11.450451696,1.73500183357
CAL-51,AKT.PIP5K1,5.149844,4.90781117901,0.24203282099,0.0469980879013
MCF7,BRAF_M2.MAP2K_1,19.74222,29.7415666014,-9.9993466014,-0.50649555123
HCC70,BCL2_BCL2L1.MAP2K_1,10.92082,7.66269510558,3.25812489442,0.298340682698
DU-4475,MAP2K_1.SLC16A4,2.882632,3.2790670659,-0.3964350659,-0.13752538163
HCC1428,ADAM17.AKT,-26.50464,-0.771067164544,-25.7335728355,0.970908219672
MDA-MB-361,Chloroquine.FGFR,-5.803738,8.47936245601,-14.283100456,2.46101744359
HCC1187,ATR_4.BCL2_BCL2L1,-1.637312,4.16190485397,-5.79921685397,3.54191311978
MCF7,FGFR.MTOR_3,10.58274,-0.184131527166,10.7668715272,1.01739922999
HT-1376,IAP.TNF,4.550227,49.5868849828,-45.0366579828,-9.89767279364
HCC1143,ESR1.MTOR_1,-2.400857,4.86093289957,-7.26178989957,3.02466573377
SW48,BCL2.MAP2K_1,29.97984,16.4041775505,13.5756624495,0.452826380978
DU-4475,ATR_4.MTOR_1,12.13703,-11.9533601441,24.0903901441,1.98486698509
CAL-51,ESR1.MTOR_1,7.650171,9.57495485337,-1.92478385337,-0.251600108464
NCI-H2170,ATR_4.CarboTaxol,-84.24795,-47.2426845229,-37.0052654771,0.439242325506
MDA-MB-453,AKT_1.BCL2_2,-15.33801,9.00442422751,-24.3424342275,1.58706600318
VM-CUB-1,AKT.Cisplatin,12.5654,-9.45023029268,22.0156302927,1.75208352243
HCC1395,EGFR.FGFR,51.98533,2.27130283114,49.7140271689,0.956308773434
HCC1187,AKT.BCL2L1,28.93864,12.9190551498,16.0195848502,0.55357075696
MDA-MB-231,BCL2_BCL2L1.PIM1,59.91482,17.3306953283,42.5841246717,0.710744431373
CAL-148,BCL2_BCL2L1.SLC16A4,32.95021,0.017975160401,32.9322348396,0.999454475088
NCI-H838,BCL2L1.Vinorelbine,-95.1806,22.4616384659,-117.642238466,1.23598967086
HCC1937,EGFR.FGFR,30.0064,-7.423209579,37.429609579,1.24738754329
HCC1428,FASN.MTOR_1,0.7984304,-1.5929712529,2.3914016529,2.99512850826
MDA-MB-231,FASN.MTOR_1,-9.364899,4.99348632343,-14.3583853234,1.53321304623
RKO,JAK.MTOR,-16.49354,-2.17688817132,-14.3166518287,0.868015709707
SW620,IGFR_4.MAP2K_1,56.40071,12.1828534333,44.2178565667,0.783994679618
KU-19-19,ATR_4.MAP2K_1,-67.00727,-31.3714120281,-35.6358579719,0.53182077067
CAMA-1,AKT.ERBB,10.14614,10.8442808298,-0.6981408298,-0.0688085153369
MFM-223,ATR_4.MAP2K_1,-19.08514,3.97097512579,-23.0561151258,1.20806633463
M14,MTOR_1.PIK3C,-3.689704,13.1118450969,-16.8015490969,4.5536306156
CAL-148,FASN.MAP2K_1,22.76802,4.79813031053,17.9698896895,0.789260097693
NCI-H1563,IAP.Vinorelbine,4.970321,8.71503977831,-3.74471877831,-0.753415881652
Calu-3,CSNK2A1_2.TNFSF10,1.802,-9.07990568651,10.8819056865,6.03879338874
HCC38,FASN.MTOR_1,-9.105909,-1.53338534614,-7.57252365386,0.83160546123
NCI-H1975,ALK.CSNK2A1_2,15.75259,19.0380697783,-3.2854797783,-0.208567592904
UM-UC-3,HSP90.PIK3C,-4.968216,6.3834930996,-11.3517090996,2.28486625775
MDA-MB-436,PIK3CB_PIK3CD.PIP5K1,-8.865079,-5.85698849767,-3.00809050233,0.339319085857
HCC1937,ESR1.FGFR,6.788332,-0.548141425216,7.33647342522,1.08074758648
NCI-H2291,BCL2.CSNK2A1_2,15.50704,10.7106536875,4.7963863125,0.309303794438
NCI-H520,Doxorubicin.TOP2,32.95065,17.7519927945,15.1986572055,0.461255155983
HCC38,AKT.TNKS_PARP6,26.93747,5.03649928316,21.9009707168,0.813029980798
SW48,BRAF_M2.MAP2K_1,50.51814,23.5538030364,26.9643369636,0.533755537389
MDA-MB-415,BCL2L1.MTOR_1,56.23353,9.88536139041,46.3481686096,0.824208770276
HCC1419,BRAF_M2.MAP2K_1,71.11819,25.3148998934,45.8032901066,0.644044654491
MDA-MB-453,AKT_1.EGFR,35.65096,15.1294298846,20.5215301154,0.575623492759
HCC1806,ERBB.MTOR_1,3.972506,7.48101246101,-3.50850646101,-0.8831972717
MDA-MB-157,Chloroquine.PIK3C,-24.85075,10.8720794364,-35.7228294364,1.43749502274
HCC1187,ERBB.MTOR_1,-0.6242202,4.82539971254,-5.44961991254,8.73028446138
CAL-120,MAP2K_1.MTOR_1,7.404285,6.23949161814,1.16479338186,0.15731341809
MDA-MB-231,FASN.MAP2K_1,24.94119,9.05442852413,15.8867614759,0.636968864592
HCC1569,AKT_1.EGFR_2,24.62082,16.6718373502,7.9489826498,0.322856129479
HCC1395,MTOR_1.TNKS_PARP6,3.03363,2.39636310582,0.63726689418,0.210067442035
NCI-H2170,ALK.PIK3C,-36.25801,-31.7765414197,-4.4814685803,0.123599408249
CAL-120,ADAM17.AKT,4.40141,9.23988557202,-4.83847557202,-1.09930126301
MDA-MB-361,ESR1_3.MTOR_1,19.57296,15.5014558273,4.0715041727,0.208016782985
NCI-H226,IAP.Vinorelbine,35.226,14.4501208148,20.7758791852,0.589788201476
HCC1419,AKT.HDAC_4,-13.24663,13.925680507,-27.172310507,2.05126213286
SW620,IAP.JAK,-4.53358,9.6020318692,-14.1356118692,3.11798002223
TCCSUP,BCL2_BCL2L1.PIM1,11.05319,15.9882378404,-4.9350478404,-0.446481770457
MDA-MB-468,ALK_IGFR.PIK3CB_PIK3CD,92.87635,17.4662276727,75.4101223273,0.811941062793
CAL-51,PIK3CB_PIK3CD.TNKS_PARP6,0.2724118,6.79881131503,-6.52639951503,-23.9578443923
NCI-H226,ALK.MTOR_1,26.91264,19.1288396751,7.7838003249,0.289224703518
HCC1500,ESR1_1.MTOR_1,12.50417,7.20306062609,5.30110937391,0.423947321086
UM-UC-3,ERBB.MAP2K_1,27.59342,8.52858541753,19.0648345825,0.690919595413
NCI-H1437,IAP.TOP2_2,43.32659,12.7827827476,30.5438072524,0.704966794119
CAL-51,AKT.FGFR,8.624525,4.4829251036,4.1415998964,0.48021194169
SW837,IAP.IGFR_4,46.17249,14.6917783942,31.4807116058,0.681806668988
KU-19-19,HSP90.MAP2K_1,22.13687,-12.0901219141,34.2269919141,1.54615317857
EVSA-T,BCL2L1.PIK3C,-1.924536,4.04226390616,-5.96679990616,3.10038362814
NCI-H226,CSNK2A1_2.PIK3CA_3,43.95368,17.5397471504,26.4139328496,0.600949291381
NCI-H1563,IAP.PIK3C,12.20152,14.2461047696,-2.0445847696,-0.167568038212
Calu-3,ALK.MTOR_1,31.73031,-12.4195273794,44.1498373794,1.39140895186
NCI-H522,PIM1.TOP2_2,51.57545,31.1697830528,20.4056669472,0.395646900748
VM-CUB-1,HSP90.PIK3C,0.4810218,-5.34573785055,5.82675965055,12.1132964255
CAMA-1,Chloroquine.PIK3C,23.1871,4.65363398438,18.5334660156,0.799300732546
DU-4475,BCL2_BCL2L1.MAP2K_1,0.3758422,-0.959857217899,1.3356994179,3.55388356576
HCC1954,AKT_1.EGFR_2,66.96092,52.0078623934,14.9530576066,0.223310217461
NCI-H226,CSNK2A1_2.SYK,29.06598,13.063022386,16.002957614,0.550573475039
MDA-MB-453,AKT.FGFR,5.40904,8.44973099596,-3.04069099596,-0.562149844697
COLO-205,BRAF_M.MAP2K_1,26.63412,8.09428708083,18.5398329192,0.696093316361
NCI-H520,ALK.EGFR_2,-8.235301,15.8908583469,-24.1261593469,2.92960261524
Hs-578-T,BCL2_BCL2L1.PIM1,22.63242,-1.32641169364,23.9588316936,1.0586067108
UM-UC-3,BCL2_BCL2L1.FGFR,-24.00446,1.22563624878,-25.2300962488,1.05105868863
NCI-H1563,Doxorubicin.IAP,7.540647,11.6687528414,-4.1281058414,-0.547447167518
BT-474,ESR1_1.MTOR_1,66.76868,20.5531652428,46.2155147572,0.69217355738
HCC70,BCL2_BCL2L1.EGFR,-17.26343,3.73379655865,-20.9972265586,1.21628358667
MFM-223,EGFR.FGFR,-0.4352172,-13.9363286209,13.5011114209,-31.0215483692
CAMA-1,ATR_4.MTOR_1,-40.55575,-6.09037349639,-34.4653765036,0.849827126945
HCC70,ERBB.FGFR,-58.86693,-1.67507321083,-57.1918567892,0.971544749984
647-V,AKT.Cisplatin,12.96846,10.7158286959,2.2526313041,0.173700755841
TCCSUP,ATR_4.HDAC_4,9.202446,-12.3913331628,21.5937791628,2.34652603914
T47D,HSP90.PARP1,11.09019,3.80912047033,7.28106952967,0.656532442606
NCI-H520,ALK.PIK3C,5.202981,11.6247807143,-6.4217997143,-1.23425392372
CAMA-1,AKT_1.PIK3C,53.88914,15.4252672028,38.4638727972,0.713759262018
MDA-MB-157,AKT_1.BCL2L1,40.90262,21.2794103656,19.6232096344,0.479754344206
HCC1395,AKT.EGFR,3.127815,9.00457517027,-5.87676017027,-1.8788707677
Hs-578-T,EGFR.FGFR,9.532939,-6.67406419593,16.2070031959,1.70010562282
CAMA-1,ERBB.MAP2K_1,11.67747,10.7565462154,0.9209237846,0.0788632969813
NCI-H1793,Doxorubicin.IAP,38.59413,33.2962703484,5.2978596516,0.13727112521
647-V,HSP90.PARP1,21.63577,11.8096432413,9.8261267587,0.454161176547
BT-549,MTOR_1.PIK3CA_4,3.326553,0.87268603239,2.45386696761,0.73766056564
NCI-H1299,ALK_2.TOP2,25.34337,47.7675758882,-22.4242058882,-0.884815471983
MDA-MB-436,ATR_4.CarboTaxol,18.06379,-13.1923458719,31.2561358719,1.7303199313
NCI-H226,BRAF_M.MAP2K_1,46.08304,33.7048826305,12.3781573695,0.268605486303
Hs-578-T,AKT_1.BCL2_BCL2L1,-2.610332,-2.40015508627,-0.21017691373,0.0805173111045
HCC1395,MTOR_1.PIK3C,2.770118,7.82652206723,-5.05640406723,-1.82533887265
HT-1376,HSP90.PARP1,-1.116707,5.98793632704,-7.10464332704,6.36213736194
NCI-H2085,BCL2.CarboTaxol,81.91457,20.951372078,60.963197922,0.744228992742
LS-513,BCL2.IGFR_4,27.75629,-5.94498206853,33.7012720685,1.21418503945
NCI-H2228,ALK.EGFR_2,4.356899,26.6503395204,-22.2934405204,-5.11681370635
CAL-120,MAP2K_1.PIP5K1,-63.80249,6.36878092282,-70.1712709228,1.09982025659
T47D,MAP2K_1.PIK3C,28.28921,16.476522331,11.812687669,0.417568665544
MDA-MB-231,ALK_IGFR.MTOR_1,42.25022,14.130452944,28.119767056,0.665553151108
CAMA-1,AKT.PIP5K1,4.095683,4.1845611118,-0.0888781118,-0.0217004372165
VM-CUB-1,BCL2_BCL2L1.MAP2K_1,-7.307753,7.83019463985,-15.1379476399,2.07149142012
TCCSUP,ATR_4.MAP2K_1,0.5084117,5.35973948147,-4.85132778147,-9.54212458421
HCC1428,AKT_1.EGFR,8.190506,5.95829862322,2.23220737678,0.272535955261
647-V,ERBB.MTOR_1,35.98297,7.68922375513,28.2937462449,0.786309363704
SW900,IAP.PIK3CB,-2.865059,14.0822568065,-16.9473158065,5.91517166191
HT-1197,AKT.Cisplatin,22.90346,8.12961725151,14.7738427485,0.645048510072
DU-4475,AKT_1.ALK_IGFR,10.68538,11.8809643495,-1.1955843495,-0.11188973621
CAL-120,ADAM17.MTOR_1,2.971336,4.51788266558,-1.54654666558,-0.520488650755
BT-549,ALK_IGFR.PIK3CB_PIK3CD,13.93663,11.4797413441,2.4568886559,0.176290010993
HCC70,MAP2K_1.PIM1,12.69365,8.34663474192,4.34701525808,0.342455893938
Calu-6,Carboplatin.CSNK2A1_2,-3.080912,10.8087485539,-13.8896605539,4.50829512622
KATOIII,BCL2_BCL2L1_BCL2L2.FGFR,6.634295,-2.9774207308,9.6117157308,1.44879233299
CAL-148,PIK3CB_PIK3CD.PIP5K1,-10.30196,-3.88962969173,-6.41233030827,0.622437896116
HCC1806,BCL2_BCL2L1.MAP2K_1,-0.1645953,12.1864084321,-12.3510037321,75.0386173366
NCI-H520,Carboplatin.CSNK2A1_2,-1.091063,6.85075233205,-7.94181533205,7.2789704463
HCC1187,ESR1_1.MTOR_1,2.056431,5.90847422871,-3.85204322871,-1.87316920855
CAL-148,AKT.ATR_4,10.17878,-7.18124713117,17.3600271312,1.70551157714
MDA-MB-361,AKT.CSNK2A1_2,8.781843,18.8255665664,-10.0437235664,-1.14369199796
647-V,ATR_4.HDAC_4,-19.95509,-13.497955528,-6.457134472,0.323583329967
NCI-H2170,Doxorubicin.IAP,18.70155,10.8138782952,7.8876717048,0.421765666739
NCI-H2291,CSNK2A1_2.Gemcitabine,3.564371,4.57631367598,-1.01194267598,-0.283904979583
HCC70,AKT.TNKS_PARP6,20.43694,4.11708325684,16.3198567432,0.798546981258
BT-474,ATR_4.CarboTaxol,-10.26601,-2.03234445087,-8.23366554913,0.802031709411
MDA-MB-468,ERBB.MTOR_1,45.40276,33.3833469103,12.0194130897,0.264728688073
VM-CUB-1,MAP2K_1.PIM1,-42.17625,5.98456223175,-48.1608122318,1.14189412837
MDA-MB-231,FGFR.MTOR_1,18.34433,5.1389858171,13.2053441829,0.719859715939
NCI-H1437,AKT.CSNK2A1_2,84.61169,9.14977374339,75.4619162566,0.891861588589
BFTC-905,MAP2K_1.PIM1,32.70071,12.2816373809,20.4190726191,0.624422913726
Calu-6,BCL2.CSNK2A1_2,10.84651,20.4141806871,-9.5676706871,-0.882096700884
MDA-MB-453,PIK3C_2.PIK3CA_4,-1.126951,2.06469593651,-3.19164693651,2.8321079945
MDA-MB-231,EGFR.FGFR,-8.43381,0.737743202749,-9.17155320275,1.08747448695
NCI-H747,IGFR_3.TKI,18.25395,-5.6721833003,23.9261333003,1.31073730893
NCI-H1563,ALK_2.TOP2,-6.23809,24.278644509,-30.516734509,4.8919997161
HCC1187,AKT_1.Chloroquine,-2.39969,6.84003882478,-9.23972882478,3.85038435164
HCC1428,AKT_SGK.FGFR,5.083751,-0.159803758872,5.24355475887,1.03143422226
HCC38,MAP2K_1.SLC16A4,11.04773,5.93154854274,5.11618145726,0.463097980966
HCC1419,AKT.Chloroquine,-24.00694,10.4054844086,-34.4124244086,1.43343651497
NCI-H3122,IAP.Vinorelbine,20.19474,9.42848763054,10.7662523695,0.533121613324
HT-1197,PARP1.PIK3C,7.750952,8.81074969857,-1.05979769857,-0.136731294242
NCI-H3122,BCL2.Topotecan,8.200452,1.27243723892,6.92801476108,0.844833280053
HT-1376,FGFR.MTOR_1,33.54718,3.13323902323,30.4139409768,0.906602014738
T-24,MTOR_1.PIK3C,17.31921,5.4475150611,11.8716949389,0.685463998583
HCC1395,ATR_4.CarboTaxol,0.07339904,-8.8213813134,8.8947803534,121.183878609
NCI-H2085,PIK3CB.Topotecan,10.44887,20.9048452875,-10.4559752875,-1.00068000535
MDA-MB-453,MAP2K_1.PIP5K1,-63.07964,-2.1469246555,-60.9327153445,0.96596485561
EVSA-T,AKT_1.PIK3C,31.17723,13.3047346497,17.8724953503,0.573254755163
MDA-MB-157,AKT.PIK3CA_4,-5.720383,12.2911348505,-18.0115178505,3.14865592924
SW948,IAP.Oxaliplatin,35.43493,16.9782337351,18.4566962649,0.520861654444
MDA-MB-157,MAP2K_1.SLC16A4,26.04463,12.2495419946,13.7950880054,0.529671107073
647-V,BCL2_BCL2L1.Gemcitabine,9.388698,17.8784223144,-8.4897243144,-0.904249376687
HCC1143,AKT_1.EGFR,23.01569,11.0674091998,11.9482808002,0.519136328313
SW48,BCL2.Oxaliplatin,59.1182,14.1687596187,44.9494403813,0.76033168096
UM-UC-3,ATR_4.MTOR_1,-20.82109,-6.59907094996,-14.22201905,0.683058334124
MDA-MB-453,ALK_IGFR.PIK3CB_PIK3CD,-4.536145,13.074992644,-17.611137644,3.88240182887
MDA-MB-436,BCL2_BCL2L1.FGFR,-9.931216,-8.63927559663,-1.29194040337,0.130088843438
HCC70,MAP2K_1.SLC16A4,14.06457,5.79109625518,8.27347374482,0.588249320443
HCC1937,ERBB.MTOR_1,23.61464,9.72655438929,13.8880856107,0.588113374191
HCC1187,AKT.TNKS_PARP6,16.31044,7.44948992397,8.86095007603,0.543268610536
NCI-H838,BCL2L1.IAP,66.47357,24.7059798111,41.7675901889,0.62833379024
SW780,PIK3C.TNFSF10,-0.8083333,-5.68077187473,4.87243857473,-6.02775931009
Hs-578-T,MTOR_1.PIK3C,12.61012,0.576671467454,12.0334485325,0.954269153073
T-24,ERBB.IAP,-18.59214,7.93425383969,-26.5263938397,1.42675312469
HT-29,IAP.IGFR_4,-20.74053,4.20375502786,-24.9442850279,1.20268310539
HCC38,AKT.ATR_4,-36.16691,-2.71418836296,-33.452721637,0.924953822072
HCC1806,BCL2_BCL2L1.FGFR,2.45113,3.9772165935,-1.5260865935,-0.622605326319
MDA-MB-468,ERBB.MAP2K_1,114.8552,40.0797054019,74.7754945981,0.651041438247
BT-474,AKT_1.Chloroquine,-24.49662,18.0835747929,-42.5801947929,1.73820693601
MCF7,FGFR.MTOR_3,-15.5593,9.37542916514,-24.9347291651,1.60256111555
CAL-51,AKT.PIK3CA_4,-4.659295,5.45049141629,-10.1097864163,2.16981032888
MDA-MB-453,AKT_1.PIK3CB_PIK3CD,32.99623,12.013531004,20.982698996,0.635912011645
